*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2015 176    29    28    5.3      0  0.676    202     62      0     90    263    263      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  334.8   0.20   0.19    4.2   0.51    0.30    0.25    0.18    0.07    0.02    0.00    0.00    0.00    0.00       40      20
 2015 177    30    29    5.5      0  0.732    221     71      0     94    292    292      0     0.0  0.000      0      0  0.000  0.000  0.028  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  331.7   0.21   0.21    4.9   0.51    0.31    0.26    0.18    0.08    0.02    0.00    0.00    0.00    0.00       49      21
 2015 178    31    30    5.7      0  0.814    245     83      0     96    329    329      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  331.9   0.22   0.22    5.1   0.51    0.32    0.26    0.19    0.08    0.02    0.00    0.00    0.00    0.00       49      22
 2015 179    32    31    5.9      0  0.896    270     96      0     99    366    366      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.00      0      0  331.3   0.23   0.23    5.2   0.51    0.33    0.27    0.19    0.08    0.03    0.00    0.00    0.00    0.00       49      24
 2015 180    33    32    6.2      0  1.001    302    112      0    103    414    414      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  331.6   0.25   0.24    5.5   0.51    0.34    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00       49      26
 2015 181    34    33    6.3      0  1.058    331    127      0    119    459    459      0     0.0  0.000      0      0  0.000  0.225  0.129  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  319.4   0.26   0.25    6.3   0.51    0.39    0.32    0.23    0.10    0.03    0.00    0.00    0.00    0.00       52      27
 2015 182    35    34    6.6      1  1.181    366    148      0    123    514    514      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.64   0.00   0.00      0      0  322.9   0.27   0.26    6.7   0.51    0.40    0.33    0.24    0.11    0.03    0.00    0.00    0.00    0.00       54      29
 2015 183    36    35    6.8      1  1.288    397    168      0    127    565    565      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.00      0      0  324.1   0.29   0.28    7.0   0.51    0.42    0.34    0.25    0.11    0.03    0.00    0.00    0.00    0.00       59      31
 2015 184    37    36    7.0      1  1.364    423    192      0    133    615    615      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  322.4   0.31   0.29    8.1   0.51    0.44    0.36    0.26    0.12    0.04    0.00    0.00    0.00    0.00       84      34
 2015 185    38    37    7.3      3  1.438    451    216      0    138    668    668      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88   0.00   0.00      0      0  318.5   0.33   0.31    7.8   0.51    0.45    0.37    0.27    0.12    0.04    0.00    0.00    0.00    0.00       97      36
 2015 186    39    38    7.5      3  1.489    473    240      0    143    713    714      0     0.0  0.000      1      2  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.97   0.00   0.00      0      1  314.7   0.35   0.32    7.5   0.51    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      119      39
 2015 187    40    39    7.7      3  1.528    489    261      0    147    750    757      0     0.0  0.000      6     17  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.06   0.00   0.01      0      6  312.3   0.37   0.33    7.2   0.51    0.48    0.39    0.28    0.13    0.04    0.00    0.00    0.00    0.00      141      41
 2015 188    41    40    7.9      3  1.538    491    272      0    148    763    781      0     0.0  0.000     18     33  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.14   0.00   0.02      0     18  313.1   0.40   0.35    6.9   0.51    0.48    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      162      44
 2015 189    42    41    8.1      3  1.523    486    272      0    147    758    791      0     0.0  0.000     33     44  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.20   0.00   0.04      0     33  313.4   0.44   0.37    6.6   0.51    0.48    0.39    0.28    0.13    0.04    0.00    0.00    0.00    0.00      172      46
 2015 190    43    42    8.3      3  1.577    511    297      0    150    808    858      0     0.0  0.000     50     50  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.18   0.00   0.06      0     50  308.6   0.45   0.38    6.4   0.51    0.49    0.40    0.29    0.13    0.04    0.00    0.00    0.00    0.00      175      48
 2015 191    44    43    8.5      5  1.555    519    317      0    173    836    910      0     0.0  0.000     74     67  0.061  0.374  0.001  0.000  0.000  0.000  0.000    4.10   0.00   0.08      0     74  299.5   0.46   0.39    7.1   0.51    0.57    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      190      51
 2015 192    45    44    8.7      5  1.601    543    342      0    175    886    991      7     0.0  0.000    106     91  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.10   0.00   0.11      0    106  294.6   0.48   0.40    6.8   0.51    0.57    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      190      54
 2015 193    46    45    9.0      5  1.617    557    361      1    177    918   1058     69     0.8  0.001    140    110  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.14   0.41   0.13      0    140  290.4   0.50   0.41    6.5   0.51    0.58    0.47    0.34    0.16    0.05    0.00    0.00    0.00    0.00      204      57
 2015 194    47    46    9.2      5  1.584    563    393      7    176    956   1140    130     5.0  0.006    184    124  0.000  0.000  0.052  0.000  0.000  0.000  0.000    4.01   3.57   0.16      0    184  281.3   0.52   0.42    7.6   0.51    0.57    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      224      61
 2015 195    48    47    9.4      5  1.573    563    401     18    175    964   1206    198     9.1  0.015    242    149  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.02   7.40   0.20      0    242  279.4   0.54   0.43    7.3   0.51    0.57    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      240      64
 2015 196    49    48    9.7      5  1.578    565    404     35    173    970   1283    268    13.0  0.027    313    169  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.06  11.16   0.24      0    313  279.0   0.56   0.45    7.0   0.51    0.56    0.46    0.33    0.16    0.05    0.00    0.00    0.00    0.00      246      67
 2015 197    50    49    9.9      5  1.556    557    400     59    170    957   1354    365    16.1  0.043    396    187  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.03  14.84   0.29      0    396  279.5   0.59   0.45    6.7   0.51    0.55    0.45    0.33    0.16    0.05    0.00    0.00    0.00    0.00      259      70
 2015 198    51    50    9.9      5  1.533    562    427     91    167    990   1442    451    20.1  0.063    452    208  0.000  0.219  0.086  0.000  0.000  0.000  0.000    3.89  20.07   0.31      0    452  272.7   0.60   0.45    7.5   0.51    0.55    0.44    0.32    0.15    0.05    0.00    0.00    0.00    0.00      272      73
 2015 199    52    51    9.9      5  1.509    551    421    130    164    973   1505    514    25.2  0.086    533    233  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86  24.35   0.35      0    533  273.7   0.62   0.45    7.2   0.51    0.54    0.44    0.32    0.15    0.05    0.00    0.00    0.00    0.00      283      76
 2015 200    53    52    9.9      5  1.484    540    415    175    161    955   1572    626    28.0  0.112    618    250  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83  28.39   0.39      0    618  274.9   0.65   0.45    6.9   0.51    0.53    0.43    0.31    0.15    0.05    0.00    0.00    0.00    0.00      297      79
 2015 201    54    53    9.9      5  1.456    527    408    232    158    935   1645    716    32.4  0.141    710    270  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80  32.60   0.43      0    710  276.1   0.67   0.45    6.6   0.51    0.52    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      310      82
 2015 202    55    54    9.9      5  1.428    515    400    296    155    915   1710    782    37.8  0.173    795    288  0.000  0.194  0.000  0.000  0.000  0.000  0.000    3.76  37.20   0.46      0    795  277.3   0.67   0.45    6.4   0.51    0.51    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      327      85
 2015 203    56    55    9.9      5  1.389    498    392    366    151    890   1750    784    46.7  0.209    860    288  0.443  0.629  0.000  0.000  0.000  0.000  0.000    3.69  42.57   0.49      0    860  278.7   0.67   0.45    6.1   0.51    0.50    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      339      88
 2015 204    57    56    9.9      5  1.345    480    383    438    148    863   1790    784    55.9  0.245    927    261  0.410  0.606  0.000  0.000  0.000  0.000  0.000    3.62  47.30   0.52      0    927  280.2   0.67   0.45    5.9   0.51    0.49    0.40    0.29    0.14    0.04    0.00    0.00    0.00    0.00      352      92
 2015 205    58    57    9.9      5  1.312    467    378    510    145    845   1860    802    63.6  0.274   1015    244  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.55  50.23   0.55      0   1015  280.8   0.67   0.45    6.2   0.51    0.48    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      368      94
 2015 206    59    58    9.9      5  1.278    453    370    584    142    822   1921    837    69.8  0.304   1099    248  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.49  53.16   0.57      0   1099  282.4   0.67   0.45    6.0   0.51    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      388      97
 2015 207    60    59    9.9      5  1.160    408    353    661    139    761   1942    878    75.3  0.341   1181    248  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.42  56.02   0.61      0   1181  284.1   0.67   0.45    5.7   0.51    0.46    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      448     100
 2015 208    61    60    9.9      5  1.057    370    338    741    136    708   1965    896    82.6  0.377   1257    229  0.078  0.385  0.000  0.000  0.000  0.000  0.000    3.34  58.92   0.64      0   1257  285.8   0.67   0.45    5.5   0.51    0.45    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      496     103
 2015 209    62    61    9.9      5  1.031    362    338    808    133    699   2021    896    90.2  0.400   1322    237  0.000  0.236  0.000  0.000  0.000  0.000  0.000    3.25  61.17   0.65      0   1322  285.1   0.67   0.45    5.6   0.51    0.45    0.36    0.26    0.12    0.04    0.00    0.00    0.00    0.00      504     106
 2015 210    63    62    9.9      5  1.003    353    338    887    131    691   2088    896    98.9  0.425   1397    237  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.15  63.49   0.67      0   1397  284.1   0.67   0.45    5.7   0.51    0.44    0.35    0.26    0.12    0.04    0.00    0.00    0.00    0.00      512     108
 2015 211    64    63    9.9      5  0.975    341    331    969    128    672   2148    901   107.5  0.451   1476    219  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.07  65.66   0.69      0   1476  286.0   0.67   0.45    5.5   0.51    0.43    0.35    0.26    0.12    0.04    0.00    0.00    0.00    0.00      522     111
 2015 212    65    64    9.9      7  0.937    326    323   1050    125    648   2201    904   116.1  0.477   1553    204  0.000  0.019  0.000  0.000  0.000  0.000  0.000    2.99  67.61   0.71      0   1553  287.9   0.67   0.45    5.2   0.51    0.42    0.34    0.25    0.12    0.04    0.00    0.00    0.00    0.00      536     114
 2015 213    66    65    9.9      7  0.694    244    308   1113    123    552   2164    904   123.1  0.514   1613    204  0.033  0.356  0.145  0.000  0.000  0.000  0.000    2.78  69.00   0.75      0   1613  284.5   0.67   0.45    5.2   0.51    0.41    0.34    0.25    0.12    0.04    0.00    0.00    0.00    0.00      642     116
 2015 214    67    66    9.9      7  0.514    179    285   1173    121    464   2133    904   129.7  0.550   1669    196  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.65  70.26   0.78      0   1669  287.0   0.67   0.45    5.2   0.51    0.41    0.33    0.24    0.11    0.04    0.00    0.00    0.00    0.00      721     118
 2015 215    68    67    9.9      7  0.382    132    268   1219    118    399   2111    904   134.9  0.578   1712    196  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.53  71.23   0.81      0   1712  289.5   0.67   0.45    5.0   0.51    0.40    0.32    0.24    0.11    0.04    0.00    0.00    0.00    0.00      779     120
 2015 216    69    68    9.9      7  0.283     98    256   1255    116    354   2098    904   138.7  0.598   1744    196  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.40  71.92   0.83      0   1744  290.6   0.67   0.45    5.0   0.51    0.39    0.32    0.23    0.11    0.04    0.00    0.00    0.00    0.00      822     123
 2015 217    70    69    9.9      7  0.210     72    245   1282    114    317   2086    904   141.8  0.615   1769    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.28  72.49   0.85      0   1769  293.0   0.67   0.45    4.8   0.51    0.38    0.31    0.23    0.11    0.03    0.00    0.00    0.00    0.00      854     125
 2015 218    71    70    9.9      7  0.156     53    237   1302    111    290   2075    904   144.0  0.627   1786    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.18  72.93   0.86      0   1786  295.4   0.67   0.45    4.6   0.51    0.38    0.30    0.22    0.11    0.03    0.00    0.00    0.00    0.00      877     128
 2015 219    72    71    9.9      7  0.116     39    230   1317    109    269   2066    904   145.6  0.637   1797    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.08  73.26   0.87      0   1797  297.6   0.67   0.45    4.4   0.51    0.37    0.30    0.22    0.10    0.03    0.00    0.00    0.00    0.00      894     130
 2015 220    73    72    9.9      7  0.087     29    225   1325    107    254   2058    904   146.6  0.644   1804    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.02  73.47   0.88      0   1804  299.7   0.67   0.45    4.2   0.51    0.36    0.29    0.22    0.10    0.03    0.00    0.00    0.00    0.00      907     132
 2015 221    74    73    9.9      8  0.065     22    221   1330    105    242   2050    904   147.1  0.649   1807    195  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.99  73.60   0.88      0   1807  301.5   0.67   0.45    4.1   0.51    0.36    0.29    0.21    0.10    0.03    0.00    0.00    0.00    0.00      916     134

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2015 161     1     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2015 162     2     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2015 163     3     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2015 164     4     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2015 165     5     4    0.2      0  0.028     13      6      0     18     19     19      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.012    3.84   0.00   0.00      0      0  216.4   0.04   0.03    4.5   0.27    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2015 166     6     5    0.4      0  0.036     15      6      0     19     21     21      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  238.1   0.05   0.03    4.4   0.29    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2015 167     7     6    0.7      0  0.045     17      6      0     19     23     23      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  258.4   0.06   0.03    4.2   0.31    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2015 168     8     7    0.9      0  0.056     20      7      0     19     27     27      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  281.6   0.07   0.04    4.1   0.32    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2015 169     9     8    1.2      0  0.068     23      7      0     20     30     30      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  297.3   0.08   0.05    4.1   0.34    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2015 170    10     9    1.4      0  0.081     26      9      0     21     35     35      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.002    3.82   0.00   0.00      0      0  309.6   0.08   0.05    4.2   0.36    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2015 171    11    10    1.6      0  0.090     29     10      0     22     39     39      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  314.1   0.09   0.06    4.1   0.38    0.08    0.08    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2015 172    12    11    1.9      0  0.105     33     11      0     23     44     44      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  320.4   0.10   0.06    4.1   0.39    0.08    0.08    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2015 173    13    12    2.1      0  0.123     38     13      0     23     50     50      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  325.7   0.10   0.07    4.0   0.41    0.08    0.08    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2015 174    14    13    2.3      0  0.140     43     14      0     25     57     57      0     0.0  0.000      0      0  0.000  0.143  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  324.4   0.11   0.07    3.9   0.43    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        0       5
 2015 175    15    14    2.5      0  0.164     50     16      0     26     65     65      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.009    3.82   0.00   0.00      0      0  332.1   0.11   0.07    4.0   0.44    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       5
 2015 176    16    15    2.8      0  0.190     57     18      0     27     75     75      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  331.8   0.12   0.08    4.0   0.46    0.09    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2015 177    17    16    3.0      0  0.218     65     20      0     27     85     85      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.76   0.00   0.00      0      0  333.8   0.12   0.08    4.0   0.47    0.10    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        2       6
 2015 178    18    17    3.2      0  0.248     74     22      0     28     97     97      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74   0.00   0.00      0      0  333.6   0.13   0.09    4.1   0.49    0.10    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        2       7
 2015 179    19    18    3.4      0  0.279     84     25      0     29    109    109      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  332.6   0.13   0.10    4.1   0.50    0.10    0.09    0.06    0.01    0.00    0.00    0.00    0.00    0.00        2       7
 2015 180    20    19    3.5      0  0.297     92     27      0     36    119    119      0     0.0  0.000      0      0  0.015  0.343  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  323.0   0.13   0.10    4.0   0.50    0.12    0.11    0.07    0.02    0.00    0.00    0.00    0.00    0.00        2       8
 2015 181    21    20    3.7      0  0.311     99     29      0     43    129    129      0     0.0  0.000      0      0  0.080  0.387  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.00      0      0  313.0   0.14   0.11    4.5   0.50    0.15    0.13    0.08    0.03    0.01    0.00    0.00    0.00    0.00        3       8
 2015 182    22    21    3.9      0  0.363    114     34      0     44    148    148      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  318.7   0.14   0.12    4.4   0.50    0.15    0.13    0.09    0.03    0.01    0.00    0.00    0.00    0.00        4       9
 2015 183    23    22    4.1      0  0.422    131     39      0     48    169    169      0     0.0  0.000      0      0  0.000  0.000  0.092  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  322.4   0.15   0.13    5.2   0.50    0.16    0.14    0.09    0.03    0.01    0.00    0.00    0.00    0.00        5      10
 2015 184    24    23    4.4      0  0.491    150     44      0     49    194    194      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  327.0   0.16   0.14    5.3   0.50    0.17    0.14    0.10    0.03    0.01    0.00    0.00    0.00    0.00        7      11
 2015 185    25    24    4.6      0  0.556    170     50      0     50    219    219      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79   0.00   0.00      0      0  327.9   0.17   0.16    5.3   0.50    0.17    0.15    0.10    0.03    0.01    0.00    0.00    0.00    0.00        9      12
 2015 186    26    25    4.8      0  0.635    192     56      0     52    248    248      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  330.7   0.18   0.17    5.3   0.50    0.17    0.15    0.10    0.04    0.01    0.00    0.00    0.00    0.00        9      13
 2015 187    27    26    5.0      0  0.692    209     66      0     59    275    275      0     0.0  0.000      0      0  0.000  0.123  0.024  0.000  0.000  0.000  0.008    3.68   0.00   0.00      0      0  330.6   0.19   0.18    6.2   0.50    0.20    0.17    0.11    0.04    0.01    0.00    0.00    0.00    0.00       11      13
 2015 188    28    27    5.2      0  0.768    225     74      0     60    299    299      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71   0.00   0.00      0      0  341.3   0.20   0.20    6.2   0.50    0.20    0.17    0.12    0.04    0.01    0.00    0.00    0.00    0.00       11      14
 2015 189    29    28    5.4      0  0.798    232     78      0     61    309    309      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  344.6   0.23   0.23    6.0   0.50    0.20    0.17    0.12    0.05    0.01    0.00    0.00    0.00    0.00       11      15
 2015 190    30    29    5.6      0  0.891    257     91      0     64    348    348      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  347.3   0.24   0.24    6.2   0.50    0.21    0.18    0.12    0.05    0.01    0.00    0.00    0.00    0.00       11      16
 2015 191    31    30    5.8      0  0.941    285    106      0     76    391    391      0     0.0  0.000      0      0  0.000  0.157  0.181  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  330.5   0.25   0.25    7.2   0.50    0.25    0.21    0.15    0.06    0.02    0.00    0.00    0.00    0.00       16      17
 2015 192    32    31    6.1      0  1.048    313    125      0     81    438    438      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  334.5   0.27   0.26    7.6   0.50    0.27    0.22    0.16    0.07    0.02    0.00    0.00    0.00    0.00       23      19
 2015 193    33    32    6.3      0  1.148    341    142      0     85    483    483      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  336.5   0.28   0.27    7.7   0.50    0.28    0.23    0.16    0.07    0.02    0.00    0.00    0.00    0.00       29      20
 2015 194    34    33    6.5      0  1.174    358    156      0    110    514    514      0     0.0  0.000      0      0  0.000  0.269  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  328.4   0.30   0.29    8.8   0.50    0.36    0.30    0.21    0.09    0.03    0.00    0.00    0.00    0.00       47      22
 2015 195    35    34    6.7      0  1.286    389    178      0    115    568    568      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  330.2   0.31   0.30    9.1   0.50    0.38    0.31    0.22    0.10    0.03    0.00    0.00    0.00    0.00       55      24
 2015 196    36    35    7.0      1  1.378    417    202      0    121    619    619      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.99   0.00   0.00      0      0  330.6   0.33   0.31    9.5   0.50    0.40    0.32    0.23    0.10    0.03    0.00    0.00    0.00    0.00       72      26
 2015 197    37    36    7.2      1  1.402    432    221      0    144    653    653      0     0.0  0.000      0      0  0.000  0.238  0.000  0.000  0.000  0.000  0.000    4.03   0.00   0.00      0      0  324.5   0.35   0.32    9.9   0.50    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00       93      28
 2015 198    38    37    7.4      1  1.486    464    249      0    150    713    713      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.08   0.00   0.00      0      0  320.5   0.36   0.33   10.3   0.50    0.49    0.40    0.29    0.13    0.04    0.00    0.00    0.00    0.00      104      30
 2015 199    39    38    7.6      3  1.545    488    277      0    155    766    766      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.16   0.00   0.00      0      0  316.3   0.38   0.35    9.9   0.50    0.51    0.41    0.30    0.14    0.04    0.00    0.00    0.00    0.00      126      33
 2015 200    40    39    7.8      3  1.577    509    304      0    172    812    812      0     0.0  0.000      0      0  0.000  0.146  0.000  0.000  0.000  0.000  0.000    4.24   0.00   0.00      0      0  310.1   0.40   0.36    9.5   0.50    0.56    0.46    0.33    0.16    0.05    0.00    0.00    0.00    0.00      148      36
 2015 201    41    40    7.9      3  1.556    512    315      0    201    827    834      0     0.0  0.000      7     21  0.205  0.470  0.000  0.000  0.000  0.000  0.000    4.30   0.00   0.01      0      7  304.1   0.40   0.36    9.1   0.50    0.66    0.53    0.39    0.18    0.06    0.00    0.00    0.00    0.00      165      39
