*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2017 108     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.149 24.728  0.0000  0.0000  0.0000
 2017 109     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 27.571 24.395  0.0000  0.0000  0.0000
 2017 110     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 27.260 23.876  0.0000  0.0000  0.0000
 2017 111     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 22.557 20.535  0.0000  0.0000  0.0000
 2017 112     5     4     33  0.0000  0.0032  0.0022  0.0006  0.0000 0.00000  3.921  7.834 23.023 20.165  0.0000  0.0000  0.0000
 2017 113     6     5     36  0.4505  0.0031  0.2932  0.0786  0.0365 0.00000  3.877  7.684 24.342 20.371  0.0000  0.0000  0.0000
 2017 114     7     6     38  0.5600  0.0036  0.3235  0.1048  0.0493 0.00000  3.812  7.534 26.293 22.045  0.0000  0.0000  0.0000
 2017 115     8     7     43  0.6880  0.0042  0.4997  0.1058  0.0673 0.00000  3.785  7.396 27.414 24.178  0.0000  0.0000  0.0000
 2017 116     9     8     46  0.7095  0.0044  0.3976  0.1318  0.0661 0.00000  3.715  7.297 26.411 23.176  0.0000  0.0000  0.0000
 2017 117    10     9     52  0.8836  0.0046  0.6581  0.1298  0.0758 0.00000  3.724  7.279 25.671 22.751  0.0000  0.0000  0.0000
 2017 118    11    10     57  1.0241  0.0050  0.5694  0.1743  0.0827 0.00000  3.655  7.268 24.796 22.120  0.0000  0.0000  0.0000
 2017 119    12    11     64  1.2508  0.0057  0.7493  0.2180  0.1052 0.00000  3.635  7.193 26.264 22.964  0.0000  0.0000  0.0000
 2017 120    13    12     73  1.4687  0.0062  0.8968  0.2610  0.1157 0.00000  3.624  7.142 24.819 22.388  0.0000  0.0000  0.0000
 2017 121    14    13     82  1.6636  0.0064  1.0254  0.3030  0.1170 0.00000  3.618  7.114 23.353 20.993  0.0000  0.0000  0.0000
 2017 122    15    14     94  2.0344  0.0075  1.3153  0.3998  0.1475 0.00000  3.660  7.095 24.583 21.530  0.0000  0.0000  0.0000
 2017 123    16    15    107  2.1860  0.0084  1.3039  0.4274  0.1551 0.00000  3.638  7.078 23.656 21.125  0.0000  0.0000  0.0000
 2017 124    17    16    123  2.8175  0.0101  1.6890  0.5320  0.2082 0.00000  3.617  7.053 25.185 21.961  0.0000  0.0000  0.0000
 2017 125    18    17    143  3.2673  0.0118  2.1686  0.6189  0.2489 0.00000  3.650  7.035 25.771 22.341  0.0000  0.0000  0.0000
 2017 126    19    18    162  3.4949  0.0129  2.0071  0.7177  0.2493 0.00000  3.620  7.038 24.856 21.220  0.0000  0.0000  0.0000
 2017 127    20    19    189  4.2370  0.0158  2.9742  0.7204  0.3289 0.00000  3.656  7.043 25.712 22.563  0.0000  0.0000  0.0000
 2017 128    21    20    219  5.0803  0.0188  3.1172  0.9460  0.4027 0.00000  3.650  7.007 26.279 22.889  0.0000  0.0000  0.0000
 2017 129    22    21    247  5.6027  0.0209  2.8285  1.1962  0.4295 0.00000  3.584  6.975 26.053 22.249  0.0000  0.0000  0.0000
 2017 130    23    22    282  6.0505  0.0223  3.5336  1.1961  0.4334 0.00000  3.563  6.970 24.924 21.260  0.0000  0.0000  0.0000
 2017 131    24    23    323  6.9854  0.0262  4.1703  1.3662  0.5256 0.00000  3.550  6.962 25.727 21.892  0.0000  0.0000  0.0000
 2017 132    25    24    368  7.6600  0.0287  4.9924  1.5212  0.5492 0.00000  3.583  7.037 25.068 21.130  0.0000  0.0000  0.0000
 2017 133    26    25    419  8.8941  0.0366  5.6357  1.7089  0.7148 0.00000  3.596  7.079 26.020 22.740  0.0000  0.0000  0.0000
 2017 134    27    26    478 10.1310  0.0447  6.2331  1.9715  0.8777 0.00000  3.582  7.094 26.643 23.778  0.0000  0.0000  0.0000
 2017 135    28    27    530 10.2048  0.0481  6.1619  2.0516  0.8262 0.00000  3.625  7.077 25.633 22.390  0.0000  0.0000  0.0000
 2017 136    29    28    592 11.8446  0.0532  8.2822  2.0098  0.9326 0.00000  3.750  7.076 25.742 22.156  0.0000  0.0000  0.0000
 2017 137    30    29    656 11.9583  0.0000  7.3328  1.6440  1.0258 1.00509  5.735  8.688 25.960 22.961  0.0000  0.0000  0.0000
 2017 138    31    30    729 13.8680  0.0944  9.2305  2.5004  1.1484 0.00000  5.590  8.412 26.031 22.619  0.0000  0.0000  0.0000
 2017 139    32    31    801 13.9995  0.0000  8.7436  1.9790  1.1913 0.95228  7.073  9.537 25.468 22.678  0.0000  0.0000  0.0000
 2017 140    33    32    808  4.2518  0.1083  1.7650  0.9770  0.4804 0.00000  6.986  9.325 19.927 19.066  0.0000  0.0000  0.0000
 2017 141    34    33    867 13.6071  0.1242  8.1514  2.6685  1.0763 0.00000  6.807  8.998 23.859 21.243  0.0000  0.0000  0.0000
 2017 142    35    34    940 16.6202  0.0000 10.7611  2.4694  1.4655 0.60460  7.656  9.493 26.191 23.094  0.0000  0.0000  0.0000
 2017 143    36    35   1028 17.3596  0.1784 11.1715  3.1246  1.6382 0.00000  7.337  9.093 26.598 23.880  0.0000  0.0000  0.0000
 2017 144    37    36   1117 18.5651  0.1872  9.1754  4.1205  1.7516 0.00000  6.935  8.767 26.620 23.766  0.0000  0.0000  0.0000
 2017 145    38    37   1205 19.1398  0.1871 11.2963  3.8182  1.7027 0.00000  6.733  8.494 25.432 22.785  0.0000  0.0000  0.0000
 2017 146    39    38   1301 19.5804  0.1890 11.9196  3.9552  1.6794 0.01933  6.535  8.292 24.916 22.063  0.0000  0.0000  0.0000
 2017 147    40    39   1396 19.7644  0.1854 12.8788  3.8687  1.5777 0.15099  6.495  8.295 24.085 20.821  0.0000  0.0000  0.0000
 2017 148    41    40   1505 20.0437  0.1934 11.7385  4.3043  1.5748 0.25581  6.348  8.414 23.787 20.352  0.0000  0.0000  0.0000
 2017 149    42    41   1612 21.5707  0.2269 12.7377  4.3628  1.8835 0.42114  6.321  8.661 24.715 21.693  0.0000  0.0000  0.0000
 2017 150    43    42   1721 22.1701  0.2466 12.9253  4.4938  1.9598 0.56658  6.344  8.995 24.817 21.625  0.0000  0.0000  0.0000
 2017 151    44    43   1830 22.9638  0.2792 13.0235  4.6782  2.1458 0.65056  6.393  9.342 25.396 22.170  0.0000  0.0000  0.0000
 2017 152    45    44   1922 20.1194  0.2674 12.7120  3.7005  1.7011 0.67071  6.554  9.691 22.887 20.004  0.0000  0.0000  0.0000
 2017 153    46    45   2012 17.8199  0.2824 10.8356  3.4003  1.5678 0.53482  6.594  9.911 22.281 19.571  0.0000  0.0000  0.0000
 2017 154    47    46   2132 23.3493  0.3391 13.5844  4.5486  2.2007 0.76262  6.653 10.249 25.326 21.450  0.0000  0.0000  0.0000
 2017 155    48    47   2252 24.3333  0.4125 13.4579  4.8876  2.6791 0.69881  6.665 10.487 26.382 23.502  0.0000  0.0000  0.0000
 2017 156    49    48   2373 24.5423  0.0000 13.9381  4.3224  2.6891 0.98483  6.956 11.187 26.615 23.084  3.6836  2.9965 64.4808
 2017 157    50    49   2496 24.1568  0.0000 10.7555  3.7435  2.5288 4.31371  8.121 14.435 25.798 22.062  3.6519  2.9747 64.7010
 2017 158    51    50   2609 23.6653  0.0000 12.5547  4.4369  2.4599 1.45424  8.590 15.523 25.112 21.582  3.6399  2.9608 64.7900
 2017 159    52    51   2722 24.0114  0.0000 13.0827  4.4265  2.8029 1.15163  9.007 16.391 26.411 22.882  3.6574  2.9766 64.6644
 2017 160    53    52   2831 22.2176  0.0000 12.4341  4.0742  2.2710 1.20261  9.430 17.289 24.358 20.384  3.6353  2.9413 64.8383
 2017 161    54    53   2922 18.5459  0.0000 11.2242  3.6083  1.5610 0.40442  9.642 17.613 20.899 16.823  3.6020  2.8044 65.1830
 2017 162    55    54   3026 19.9815  0.0000 11.9372  3.5705  1.9765 0.88134  9.999 18.283 23.778 18.607  3.5893  2.7810 65.2857
 2017 163    56    55   3107 22.6461  0.6188 14.3359  4.2079  2.8266 0.08182 10.054 18.092 25.784 22.394  3.6057  2.8280 65.1366
 2017 164    57    56   3187 22.4454  1.0199 14.4225  4.3040  2.8336 0.00000  9.974 17.627 25.683 22.293  3.6158  2.8586 65.0428
 2017 165    58    57   3273 22.1612  1.0054 14.2067  4.2416  2.8120 0.00000  9.894 17.159 25.421 22.100  3.6217  2.8786 64.9860
 2017 166    59    58   3352 21.0259  0.9445 13.5700  4.0561  2.5022 0.00000  9.812 16.709 24.039 20.753  3.6196  2.8830 64.9943
 2017 167    60    59   3434 20.5119  0.9172 13.3898  3.9215  2.4182 0.00000  9.728 16.261 23.558 20.307  3.6164  2.8821 65.0153
 2017 168    61    60   3518 20.2246  0.9107 13.3419  3.8068  2.4266 0.00000  9.640 15.806 23.719 20.399  3.6142  2.8822 65.0290
 2017 169    62    61   3592 15.7113  0.4738 11.0473  2.2197  2.2342 0.13132  9.754 15.700 24.164 20.570  3.5779  2.9561 65.1822
 2017 170    63    62   3676 18.5360  0.9482 12.5478  3.3164  2.5215 0.00000  9.655 15.208 24.554 21.474  3.5832  2.9552 65.1497
 2017 171    64    63   3755 18.1644  0.8500 12.1785  3.4312  2.0748 0.00000  9.545 14.753 23.436 19.090  3.5817  2.9390 65.1754
 2017 172    65    64   3838 18.3540  0.8482 12.3454  3.4427  2.1239 0.00000  9.428 14.289 23.266 19.502  3.5812  2.9281 65.1894
 2017 173    66    65   3896 17.3045  0.7541 11.7242  3.2727  1.8829 0.01740  9.320 13.821 21.838 18.552  3.5791  2.9115 65.2188
 2017 174    67    66   3981 17.1426  0.7325 11.5867  3.2103  1.9363 0.02246  9.218 13.418 22.032 19.089  3.5778  2.9022 65.2367
 2017 175    68    67   4065 16.9748  0.7215 11.3935  3.1902  1.9423 0.02274  9.108 13.014 22.335 19.221  3.5772  2.8944 65.2481
 2017 176    69    68   4142 15.2708  0.7227 10.3708  2.9254  1.6542 0.00093  8.956 12.575 21.811 17.773  3.5738  2.8813 65.2826
 2017 177    70    69   4215 15.8950  0.7269 10.4585  3.1111  1.7596 0.00000  8.796 12.125 21.819 18.499  3.5727  2.8722 65.2983
 2017 178    71    70   4287 15.9239  0.7124 10.3733  3.1231  1.8056 0.00000  8.627 11.672 22.200 18.846  3.5721  2.8660 65.3081
 2017 179    72    71   4358 15.8905  0.7007 10.2471  3.1223  1.8522 0.00000  8.450 11.217 22.765 19.171  3.5720  2.8621 65.3132
 2017 180    73    72   4433 15.6814  0.6809 10.1085  3.0848  1.8361 0.00000  8.263 10.765 22.356 19.275  3.5719  2.8588 65.3169
 2017 181    74    73   4500 13.7431  0.5691  8.9700  2.6452  1.7299 0.03337  8.123 10.415 22.625 19.133  3.5764  2.8458 65.3016
 2017 182    75    74   4571 15.5245  0.6629  9.5655  3.0646  1.9499 0.08875  7.941 10.046 23.422 20.101  3.5769  2.8463 65.2981
 2017 183    76    75   4641 15.2315  0.6493  8.7851  2.9168  1.9482 0.56553  7.877 10.146 22.971 20.266  3.5773  2.8470 65.2946
 2017 184    77    76   4701 13.0079  0.5995  7.4061  2.4522  1.4681 0.83765  7.855 10.516 20.618 17.638  3.5767  2.8430 65.3028
 2017 185    78    77   4756 11.2440  0.5729  6.3482  2.0686  1.1822 0.98825  7.866 11.008 18.757 15.846  3.5759  2.8370 65.3134
 2017 186    79    78   4817 11.7137  0.6117  6.1063  1.8894  1.2693 1.80397  8.061 12.141 19.504 16.317  3.5758  2.8358 65.3155
 2017 187    80    79   4880 12.5299  0.6930  6.5227  1.9901  1.4111 1.95741  8.273 13.236 20.573 16.975  3.5756  2.8348 65.3175
 2017 188    81    80   4950 13.7550  0.8090  7.1158  2.1459  1.6371 2.17521  8.509 14.343 21.387 18.165  3.5755  2.8343 65.3187
 2017 189    82    81   5014 11.1016  0.9091  6.8508  1.0583  1.5615 2.20660  8.780 15.410 21.469 18.212  3.5754  2.8337 65.3198
 2017 190    83    82   4866  6.8376  0.9902  4.0299  0.7595  1.4164 1.13722  8.567 15.236 21.490 18.267  3.5754  2.8332 65.3208
 2017 191    84    83   4800 10.6838  0.3132  5.7472  0.9448  1.5964 2.16469  8.837 16.423 22.257 18.793  3.5753  2.8329 65.3215
 2017 192    85    84   4748  8.7333  0.9614  5.3268  0.8707  1.6343 1.68941  8.570 16.735 23.358 19.894  3.5753  2.8329 65.3212
 2017 193    86    85   4700  6.4795  0.9249  3.8389  0.7795  1.4274 1.10200  8.196 16.654 23.295 19.178  3.5753  2.8327 65.3216
 2017 194    87    86   4662  5.3813  0.9063  3.2677  0.5820  1.4135 0.89343  7.795 16.463 23.077 19.817  3.5753  2.8327 65.3214
 2017 195    88    87   4626  4.0443  0.8520  2.3852  0.4851  1.2444 0.60943  7.389 16.118 22.587 18.983  3.5753  2.8325 65.3219
 2017 196    89    88   4593  3.0452  0.8063  1.7241  0.4105  1.1541 0.38942  6.979 15.644 22.474 18.663  3.5753  2.8322 65.3225
 2017 197    90    89   4565  2.4945  0.7738  1.1998  0.4175  1.1539 0.26304  6.561 15.095 22.692 19.085  3.5752  2.8321 65.3228
 2017 198    91    90   4541  2.0415  0.7449  1.0063  0.2899  1.1782 0.18175  6.157 14.505 22.923 19.728  3.5752  2.8321 65.3227
